"X1","X2","X3"
152332,"default",2010-09-01
152386,"default",2010-09-01
152400,"default",2010-08-01
152520,"default",2010-03-01
152561,"default",2010-09-01
152564,"default",2010-09-01
152567,"default",2010-09-01
152569,"default",2010-10-01
152571,"default",2010-10-01
152572,"default",2010-09-01
152573,"default",2010-10-01
152576,"default",2010-09-01
152606,"default",2010-09-01
152612,"default",2010-10-01
152750,"not default",NA
152857,"default",2010-10-01
152892,"default",2010-09-01
153110,"default",2010-04-01
153332,"default",2010-09-01
153338,"default",2010-09-01
153348,"default",2010-08-01
153358,"default",2010-09-01
153380,"default",2011-04-01
153395,"default",2010-09-01
153401,"default",2010-10-01
153403,"default",2010-09-01
153404,"default",2010-09-01
153461,"default",2010-09-01
153465,"default",2010-09-01
153505,"default",2010-08-01
153764,"default",2011-07-01
153914,"default",2012-08-01
153932,"default",2010-09-01
153938,"default",2010-09-01
153939,"default",2010-09-01
154109,"default",2011-02-01
154254,"default",2010-08-01
154358,"default",2010-08-01
154549,"default",2010-08-01
154787,"default",2010-08-01
154788,"default",2010-08-01
154791,"default",2010-08-01
154801,"default",2010-08-01
154814,"default",2010-08-01
154819,"default",2010-08-01
154831,"default",2010-08-01
154852,"default",2010-08-01
154949,"default",2010-09-01
154960,"default",2010-09-01
155344,"default",2010-08-01
156983,"not default",NA
157054,"not default",NA
157055,"not default",NA
157357,"default",2013-02-01
157372,"default",2010-09-01
157501,"default",2010-08-01
157627,"not default",NA
157667,"not default",NA
157673,"not default",NA
158051,"default",2012-08-01
158058,"default",2010-09-01
158064,"default",2010-09-01
158268,"default",2010-08-01
158397,"default",2010-09-01
158508,"default",2010-08-01
158525,"default",2010-08-01
158526,"default",2010-08-01
158530,"default",2010-08-01
158637,"default",2010-08-01
158649,"default",2010-08-01
158731,"default",2010-09-01
158732,"default",2010-09-01
158889,"default",2010-09-01
158897,"default",2010-09-01
158903,"default",2010-09-01
158917,"default",2010-09-01
158920,"default",2010-09-01
158924,"default",2010-09-01
158936,"default",2010-09-01
158943,"default",2010-08-01
158951,"default",2010-08-01
159120,"default",2010-09-01
159266,"default",2010-08-01
159458,"not default",NA
159826,"default",2010-08-01
160023,"default",2010-09-01
160043,"default",2010-09-01
162001,"not default",NA
162329,"default",2011-01-01
162373,"default",2012-08-01
162375,"default",2011-01-01
162378,"default",2011-01-01
162389,"default",2011-01-01
162695,"not default",NA
162755,"default",2012-08-01
163113,"default",2010-11-01
163134,"default",2010-11-01
163171,"default",2010-11-01
163174,"default",2010-11-01
163611,"default",2010-12-01
163612,"default",2010-12-01
163625,"not default",NA
163664,"not default",NA
163721,"default",2012-08-01
163728,"default",2012-08-01
163734,"default",2013-03-01
163741,"default",2012-08-01
164047,"not default",NA
164055,"not default",NA
164276,"default",2010-11-01
164277,"default",2010-12-01
164997,"default",2011-03-01
166590,"default",2010-06-01
166756,"default",2011-10-01
167066,"default",2011-01-01
167095,"default",2011-01-01
167103,"default",2011-01-01
168390,"default",2010-08-01
168393,"default",2010-08-01
168395,"default",2010-08-01
168658,"default",2010-08-01
168660,"default",2010-08-01
168685,"default",2010-08-01
168724,"default",2010-08-01
168735,"default",2010-08-01
168737,"default",2010-08-01
168748,"default",2010-08-01
168762,"default",2010-08-01
168777,"default",2010-08-01
168799,"default",2010-08-01
168829,"default",2010-11-01
168991,"default",2010-08-01
169207,"default",2010-08-01
169210,"default",2010-08-01
169222,"default",2010-08-01
169351,"not default",NA
169372,"not default",NA
169375,"not default",NA
170013,"default",2010-11-01
170020,"default",2010-11-01
170147,"not default",NA
170397,"default",2011-01-01
170399,"default",2011-01-01
171047,"default",2011-01-01
171048,"default",2011-01-01
171052,"default",2011-01-01
171053,"default",2011-01-01
171054,"default",2011-01-01
171058,"default",2011-01-01
171060,"default",2011-01-01
171062,"default",2011-01-01
171064,"default",2011-01-01
171066,"default",2011-01-01
171067,"default",2011-01-01
171070,"default",2011-01-01
171496,"not default",NA
171509,"default",2012-08-01
171744,"default",2012-06-01
171940,"default",2012-08-01
172124,"not default",NA
172137,"default",2010-11-01
172355,"default",2010-11-01
172505,"default",2010-11-01
172512,"default",2012-07-01
172526,"default",2010-11-01
172580,"not default",NA
172693,"default",2010-11-01
172843,"default",2010-11-01
172891,"not default",NA
173215,"default",2012-07-01
173311,"default",2010-08-01
173317,"default",2010-08-01
173348,"default",2010-08-01
173449,"default",2010-10-01
173754,"default",2011-01-01
173763,"default",2011-01-01
173765,"default",2010-12-01
173775,"default",2011-01-01
173779,"default",2011-01-01
173810,"default",2011-01-01
173910,"default",2010-07-01
173911,"default",2010-08-01
174027,"default",2011-01-01
174031,"default",2011-01-01
174033,"default",2011-01-01
174034,"default",2011-01-01
174036,"default",2011-01-01
174053,"default",2011-01-01
174054,"default",2011-01-01
174056,"default",2010-12-01
174058,"default",2011-01-01
174059,"default",2010-12-01
174061,"default",2010-12-01
174063,"default",2011-01-01
174064,"default",2011-01-01
174109,"default",2011-01-01
174393,"default",2010-12-01
174826,"default",2012-08-01
175040,"default",2010-08-01
175062,"default",2010-08-01
175185,"default",2012-08-01
175718,"default",2010-11-01
175728,"default",2010-11-01
175750,"default",2010-12-01
175765,"default",2010-11-01
175769,"default",2010-12-01
175771,"default",2010-12-01
175778,"default",2012-08-01
175782,"default",2012-08-01
175783,"default",2010-11-01
175784,"default",2010-11-01
176022,"default",2010-08-01
176038,"default",2010-08-01
176041,"default",2010-08-01
176542,"default",2010-07-01
176861,"default",2010-11-01
176917,"default",2010-11-01
177066,"default",2010-11-01
177085,"default",2010-12-01
177456,"default",2011-01-01
177958,"default",2010-06-01
177979,"not default",NA
177988,"not default",NA
177999,"default",2012-08-01
178043,"not default",NA
178055,"not default",NA
178063,"not default",NA
178071,"not default",NA
178080,"not default",NA
178097,"not default",NA
178586,"default",2010-11-01
178677,"default",2010-12-01
178695,"default",2010-11-01
178750,"not default",NA
178754,"not default",NA
178757,"not default",NA
178842,"not default",NA
178859,"not default",NA
178862,"default",2011-02-01
178888,"not default",NA
179265,"default",2010-10-01
179356,"default",2011-04-01
179385,"default",2010-11-01
179402,"default",2010-11-01
179436,"default",2010-10-01
179438,"not default",NA
179439,"default",2010-12-01
179567,"default",2011-03-01
179674,"default",2010-08-01
179804,"default",2010-12-01
179841,"default",2011-05-01
179882,"default",2010-09-01
179919,"default",2011-01-01
179924,"default",2011-01-01
179953,"default",2011-01-01
179966,"default",2010-08-01
179968,"not default",NA
179976,"default",2010-12-01
179980,"not default",NA
179985,"not default",NA
179990,"not default",NA
180009,"not default",NA
180050,"default",2012-06-01
180328,"default",2010-12-01
180336,"default",2011-01-01
180349,"default",2011-01-01
180521,"not default",NA
180524,"not default",NA
180594,"not default",NA
180611,"not default",NA
180834,"default",2010-11-01
180889,"default",2010-08-01
180918,"default",2010-08-01
181082,"default",2012-09-01
181175,"not default",NA
181290,"default",2010-08-01
181293,"default",2010-08-01
181298,"default",2010-08-01
181713,"default",2010-11-01
181967,"default",2011-04-01
182043,"default",2010-08-01
182046,"default",2010-08-01
182110,"default",2010-12-01
182286,"default",2012-02-01
182566,"not default",NA
182607,"not default",NA
182838,"not default",NA
182942,"default",2010-12-01
183535,"default",2010-11-01
183551,"default",2010-12-01
183563,"default",2010-11-01
183577,"default",2010-11-01
183604,"default",2012-08-01
183704,"default",2012-05-01
183801,"not default",NA
183962,"default",2010-12-01
183977,"default",2011-07-01
184182,"default",2011-09-01
184314,"default",2010-09-01
184377,"default",2010-11-01
184618,"default",2010-09-01
184753,"default",2010-11-01
184959,"default",2010-09-01
185132,"default",2010-06-01
185186,"default",2010-12-01
185271,"default",2012-07-01
185551,"default",2012-04-01
185720,"default",2010-11-01
185761,"default",2011-01-01
185774,"default",2010-12-01
185788,"default",2010-12-01
185900,"default",2012-08-01
185965,"default",2010-09-01
186087,"default",2010-11-01
186193,"default",2010-08-01
186294,"default",2010-06-01
186412,"default",2010-11-01
186429,"default",2010-06-01
186532,"default",2010-11-01
186536,"default",2010-12-01
186538,"default",2010-12-01
186545,"default",2011-01-01
186572,"default",2010-12-01
186589,"default",2012-01-01
186591,"default",2011-01-01
186651,"default",2010-11-01
186653,"default",2012-05-01
186772,"default",2010-06-01
186773,"default",2010-06-01
186829,"default",2010-07-01
186831,"default",2012-04-01
187140,"default",2010-06-01
187146,"default",2011-01-01
187149,"default",2011-01-01
187157,"default",2010-12-01
187220,"default",2010-11-01
187227,"default",2010-11-01
187246,"default",2011-01-01
187336,"default",2010-11-01
187677,"default",2010-12-01
187713,"not default",NA
187875,"default",2010-11-01
187946,"not default",NA
187981,"default",2012-05-01
188124,"default",2011-02-01
188221,"default",2011-01-01
188237,"default",2011-04-01
188261,"default",2011-01-01
188348,"default",2011-02-01
188459,"default",2010-11-01
188575,"default",2011-05-01
188985,"default",2011-04-01
189070,"default",2012-06-01
189085,"not default",NA
189119,"not default",NA
189244,"default",2011-09-01
189246,"not default",NA
189299,"default",2010-09-01
189318,"default",2010-09-01
189324,"default",2010-09-01
189365,"default",2012-05-01
189431,"default",2010-11-01
189636,"default",2012-05-01
189747,"default",2010-07-01
189787,"default",2010-09-01
189866,"default",2010-09-01
190061,"default",2010-07-01
190227,"default",2010-07-01
190489,"not default",NA
190498,"default",2011-10-01
190825,"default",2012-08-01
190896,"default",2010-11-01
190936,"default",2010-07-01
190943,"default",2010-08-01
191072,"default",2010-07-01
191096,"default",2010-07-01
191162,"default",2011-04-01
191187,"default",2012-01-01
191412,"default",2010-07-01
191414,"default",2010-07-01
191421,"default",2010-10-01
191444,"not default",NA
191454,"default",2010-07-01
191461,"default",2010-07-01
191613,"default",2010-07-01
191761,"default",2010-07-01
191835,"default",2011-10-01
191877,"not default",NA
191928,"not default",NA
191939,"default",2010-10-01
191962,"default",2010-10-01
191966,"default",2010-10-01
191982,"default",2010-07-01
191986,"default",2010-07-01
192013,"default",2010-07-01
192022,"default",2011-07-01
192162,"default",2010-10-01
192163,"default",2010-11-01
192223,"not default",NA
192282,"default",2010-11-01
192307,"default",2010-11-01
192500,"default",2010-11-01
192585,"default",2012-06-01
192744,"default",2010-11-01
192774,"default",2012-05-01
192779,"default",2012-06-01
192788,"default",2011-03-01
192873,"not default",NA
192920,"default",2011-08-01
192936,"not default",NA
193110,"default",2010-08-01
193140,"default",2011-01-01
193149,"default",2011-01-01
193241,"default",2011-12-01
193356,"default",2011-01-01
193375,"default",2011-01-01
193444,"not default",NA
193551,"default",2010-11-01
193650,"default",2011-01-01
193698,"default",2011-01-01
193751,"default",2010-12-01
193798,"default",2011-01-01
193851,"default",2010-07-01
193915,"default",2010-10-01
194228,"default",2012-06-01
194295,"default",2011-01-01
194357,"default",2010-12-01
194363,"default",2011-01-01
194369,"not default",NA
194397,"default",2010-07-01
194398,"default",2010-07-01
194792,"default",2012-08-01
194818,"default",2011-09-01
194900,"default",2010-11-01
195054,"default",2010-11-01
195093,"default",2010-11-01
195114,"default",2012-08-01
195131,"default",2011-01-01
195163,"default",2011-05-01
195332,"default",2012-01-01
195468,"default",2011-09-01
195492,"default",2010-08-01
195520,"not default",NA
195528,"default",2011-01-01
195547,"default",2011-01-01
195552,"default",2011-01-01
195700,"default",2011-01-01
195708,"default",2011-01-01
195709,"default",2011-01-01
195935,"default",2012-02-01
196037,"default",2010-11-01
196496,"default",2012-08-01
196593,"default",2011-04-01
196633,"not default",NA
196637,"default",2012-06-01
196652,"not default",NA
196676,"default",2012-02-01
196736,"not default",NA
196754,"not default",NA
196883,"default",2010-09-01
196983,"default",2011-03-01
196985,"default",2010-11-01
197501,"default",2010-08-01
197565,"default",2012-06-01
197570,"not default",NA
197599,"not default",NA
197608,"not default",NA
197822,"default",2010-07-01
198064,"default",2010-10-01
198074,"default",2011-02-01
198145,"not default",NA
198157,"not default",NA
198169,"not default",NA
198214,"default",2011-06-01
198309,"not default",NA
198343,"not default",NA
198548,"default",2011-09-01
198562,"default",2010-12-01
198581,"default",2011-10-01
198676,"default",2011-01-01
198938,"default",2010-11-01
198952,"default",2011-12-01
199007,"default",2010-11-01
199016,"default",2010-11-01
199019,"default",2010-10-01
199228,"default",2010-11-01
199297,"not default",NA
199391,"default",2010-11-01
199394,"default",2010-11-01
199423,"default",2011-05-01
199438,"default",2011-12-01
199623,"not default",NA
199638,"not default",NA
199641,"not default",NA
199717,"default",2011-04-01
199866,"default",2011-03-01
199907,"default",2010-09-01
199936,"not default",NA
199953,"default",2010-10-01
199973,"default",2010-12-01
199998,"default",2011-11-01
200005,"default",2011-09-01
200080,"not default",NA
200140,"default",2011-01-01
200144,"default",2011-03-01
200396,"default",2010-11-01
200467,"not default",NA
200479,"not default",NA
200489,"not default",NA
200499,"not default",NA
200552,"not default",NA
200666,"not default",NA
200673,"default",2010-11-01
200700,"default",2010-10-01
200753,"default",2010-12-01
200783,"default",2010-12-01
200784,"default",2010-11-01
200786,"default",2010-09-01
200933,"not default",NA
200968,"default",2011-01-01
200970,"default",2011-01-01
200973,"default",2011-01-01
201008,"not default",NA
201010,"not default",NA
201069,"default",2011-01-01
201207,"default",2010-09-01
201248,"default",2011-01-01
201280,"default",2011-01-01
201287,"default",2011-02-01
201289,"default",2011-01-01
201438,"default",2011-05-01
201612,"not default",NA
201779,"default",2010-09-01
201802,"default",2010-09-01
201861,"default",2010-11-01
201931,"default",2011-11-01
202136,"not default",NA
202295,"not default",NA
203188,"default",2012-08-01
203212,"default",2011-01-01
203214,"default",2011-01-01
203216,"default",2011-01-01
203217,"default",2011-01-01
203232,"default",2011-01-01
203253,"not default",NA
203293,"default",2011-02-01
203500,"default",2010-08-01
203515,"default",2010-09-01
203647,"default",2011-01-01
203652,"default",2011-01-01
203654,"default",2011-02-01
203657,"default",2011-01-01
203659,"default",2011-02-01
203665,"default",2011-02-01
203669,"default",2011-02-01
203680,"default",2011-02-01
203990,"not default",NA
204015,"default",2012-06-01
204199,"default",2011-05-01
204470,"default",2010-11-01
204472,"default",2010-12-01
204476,"not default",NA
204552,"not default",NA
204890,"not default",NA
