"","X1","X2","X3"
"63584",283621,"not default",NA
"63585",283626,"not default",NA
"63586",283645,"default",2012-01-01
"63587",283650,"not default",NA
"63588",283663,"not default",NA
"63589",283664,"not default",NA
"63590",283665,"not default",NA
"63591",283667,"not default",NA
"63592",283677,"not default",NA
"63593",283679,"not default",NA
"63594",283681,"not default",NA
"63595",283682,"not default",NA
"63596",283685,"not default",NA
"63597",283687,"not default",NA
"63598",283693,"not default",NA
"63599",283695,"not default",NA
"63600",283699,"not default",NA
"63601",283701,"not default",NA
"63602",283703,"not default",NA
"63603",283706,"not default",NA
"63604",283714,"not default",NA
"63605",283718,"not default",NA
"63606",283720,"not default",NA
"63607",283722,"not default",NA
"63608",283724,"not default",NA
"63609",283725,"not default",NA
"63610",283726,"not default",NA
"63611",283732,"not default",NA
"63612",283736,"not default",NA
"63613",283739,"not default",NA
"63614",283741,"not default",NA
"63615",283747,"not default",NA
"63616",283752,"not default",NA
"63617",283753,"default",2011-11-01
"63618",283760,"not default",NA
"63619",283761,"not default",NA
"63620",283767,"not default",NA
"63621",283771,"not default",NA
"63622",283773,"not default",NA
"63623",283775,"not default",NA
"63624",283784,"not default",NA
"63625",283787,"not default",NA
"63626",283788,"not default",NA
"63627",283790,"not default",NA
"63628",283792,"not default",NA
"63629",283795,"not default",NA
"63630",283796,"not default",NA
"63631",283798,"not default",NA
"63632",283801,"not default",NA
"63633",283802,"not default",NA
"63634",283804,"not default",NA
"63635",283806,"not default",NA
"63636",283809,"not default",NA
"63637",283810,"not default",NA
"63638",283813,"not default",NA
"63639",283817,"not default",NA
"63640",283820,"not default",NA
"63641",283821,"not default",NA
"63642",283823,"not default",NA
"63643",283826,"not default",NA
"63644",283828,"not default",NA
"63645",283829,"not default",NA
"63646",283830,"not default",NA
"63647",283832,"not default",NA
"63648",283835,"not default",NA
"63649",283838,"not default",NA
"63650",283840,"not default",NA
"63651",283844,"not default",NA
"63652",283846,"not default",NA
"63653",283854,"not default",NA
"63654",283857,"not default",NA
"63655",283858,"not default",NA
"63656",283859,"not default",NA
"63657",283860,"not default",NA
"63658",283864,"not default",NA
"63659",283866,"not default",NA
"63660",283867,"not default",NA
"63661",283868,"not default",NA
"63662",283882,"not default",NA
"63663",283887,"not default",NA
"63664",283888,"not default",NA
"63665",283894,"not default",NA
"63666",283895,"not default",NA
"63667",283898,"not default",NA
"63668",283899,"not default",NA
"63669",283900,"not default",NA
"63670",283901,"not default",NA
"63671",283903,"not default",NA
"63672",283904,"not default",NA
"63673",283905,"not default",NA
"63674",283906,"not default",NA
"63675",283907,"not default",NA
"63676",283909,"not default",NA
"63677",283910,"not default",NA
"63678",283912,"not default",NA
"63679",283914,"not default",NA
"63680",283917,"not default",NA
"63681",283921,"not default",NA
"63682",283933,"not default",NA
"63683",283948,"not default",NA
"63684",283951,"not default",NA
"63685",283970,"not default",NA
"63686",283972,"not default",NA
"63687",283976,"not default",NA
"63688",283978,"not default",NA
"63689",283983,"not default",NA
"63690",283984,"not default",NA
"63691",283985,"not default",NA
"63692",283987,"not default",NA
"63693",283993,"not default",NA
"63694",283997,"not default",NA
"63695",284002,"not default",NA
"63696",284007,"not default",NA
"63697",284009,"not default",NA
"63698",284010,"not default",NA
"63699",284016,"not default",NA
"63700",284029,"not default",NA
"63701",284050,"not default",NA
"63702",284061,"not default",NA
"63703",284062,"not default",NA
"63704",284065,"not default",NA
"63705",284067,"not default",NA
"63706",284070,"not default",NA
"63707",284073,"not default",NA
"63708",284075,"not default",NA
"63709",284089,"not default",NA
"63710",284106,"not default",NA
"63711",284109,"not default",NA
"63712",284111,"not default",NA
"63713",284112,"not default",NA
"63714",284117,"not default",NA
"63715",284120,"not default",NA
"63716",284121,"not default",NA
"63717",284123,"not default",NA
"63718",284128,"not default",NA
"63719",284133,"not default",NA
"63720",284136,"not default",NA
"63721",284141,"not default",NA
"63722",284142,"not default",NA
"63723",284145,"not default",NA
"63724",284146,"not default",NA
"63725",284149,"not default",NA
"63726",284150,"not default",NA
"63727",284155,"not default",NA
"63728",284167,"not default",NA
"63729",284178,"not default",NA
"63730",284179,"not default",NA
"63731",284182,"not default",NA
"63732",284183,"not default",NA
"63733",284184,"not default",NA
"63734",284188,"not default",NA
"63735",284193,"not default",NA
"63736",284201,"not default",NA
"63737",284202,"not default",NA
"63738",284204,"not default",NA
"63739",284205,"not default",NA
"63740",284207,"not default",NA
"63741",284208,"not default",NA
"63742",284209,"not default",NA
"63743",284212,"not default",NA
"63744",284216,"not default",NA
"63745",284222,"not default",NA
"63746",284233,"not default",NA
"63747",284234,"not default",NA
"63748",284235,"not default",NA
"63749",284238,"not default",NA
"63750",284239,"not default",NA
"63751",284243,"not default",NA
"63752",284244,"not default",NA
"63753",284247,"not default",NA
"63754",284248,"not default",NA
"63755",284255,"not default",NA
"63756",284260,"not default",NA
"63757",284266,"not default",NA
"63758",284267,"not default",NA
"63759",284268,"not default",NA
"63760",284270,"not default",NA
"63761",284272,"not default",NA
"63762",284273,"not default",NA
"63763",284279,"not default",NA
"63764",284280,"not default",NA
"63765",284283,"not default",NA
"63766",284284,"not default",NA
"63767",284285,"not default",NA
"63768",284286,"not default",NA
"63769",284288,"not default",NA
"63770",284290,"not default",NA
"63771",284294,"not default",NA
"63772",284295,"not default",NA
"63773",284297,"not default",NA
"63774",284299,"not default",NA
"63775",284302,"not default",NA
"63776",284307,"not default",NA
"63777",284316,"not default",NA
"63778",284320,"not default",NA
"63779",284324,"not default",NA
"63780",284325,"not default",NA
"63781",284326,"not default",NA
"63782",284339,"not default",NA
"63783",284343,"not default",NA
"63784",284346,"not default",NA
"63785",284349,"not default",NA
"63786",284351,"not default",NA
"63787",284352,"not default",NA
"63788",284362,"not default",NA
"63789",284363,"not default",NA
"63790",284364,"not default",NA
"63791",284368,"not default",NA
"63792",284369,"not default",NA
"63793",284370,"not default",NA
"63794",284372,"not default",NA
"63795",284375,"not default",NA
"63796",284387,"not default",NA
"63797",284388,"not default",NA
"63798",284394,"not default",NA
"63799",284399,"not default",NA
"63800",284401,"not default",NA
"63801",284402,"not default",NA
"63802",284404,"not default",NA
"63803",284409,"not default",NA
"63804",284415,"not default",NA
"63805",284417,"not default",NA
"63806",284418,"not default",NA
"63807",284420,"not default",NA
"63808",284421,"not default",NA
"63809",284427,"not default",NA
"63810",284431,"not default",NA
"63811",284436,"default",2012-06-01
"63812",284441,"not default",NA
"63813",284442,"not default",NA
"63814",284446,"not default",NA
"63815",284450,"not default",NA
"63816",284452,"not default",NA
"63817",284454,"not default",NA
"63818",284458,"not default",NA
"63819",284461,"not default",NA
"63820",284465,"not default",NA
"63821",284470,"not default",NA
"63822",284471,"not default",NA
"63823",284474,"not default",NA
"63824",284476,"not default",NA
"63825",284478,"not default",NA
"63826",284482,"not default",NA
"63827",284483,"not default",NA
"63828",284484,"not default",NA
"63829",284493,"not default",NA
"63830",284497,"not default",NA
"63831",284500,"not default",NA
"63832",284501,"not default",NA
"63833",284504,"not default",NA
"63834",284528,"not default",NA
"63835",284535,"not default",NA
"63836",284539,"not default",NA
"63837",284541,"not default",NA
"63838",284543,"not default",NA
"63839",284550,"not default",NA
"63840",284551,"not default",NA
"63841",284564,"not default",NA
"63842",284566,"not default",NA
"63843",284573,"not default",NA
"63844",284584,"not default",NA
"63845",284594,"not default",NA
"63846",284595,"not default",NA
"63847",284602,"not default",NA
"63848",284607,"not default",NA
"63849",284613,"not default",NA
"63850",284614,"not default",NA
"63851",284616,"not default",NA
"63852",284619,"not default",NA
"63853",284622,"not default",NA
"63854",284624,"default",2011-11-01
"63855",284627,"not default",NA
"63856",284634,"not default",NA
"63857",284637,"not default",NA
"63858",284638,"not default",NA
"63859",284641,"not default",NA
"63860",284646,"not default",NA
"63861",284648,"not default",NA
"63862",284649,"not default",NA
"63863",284652,"not default",NA
"63864",284654,"not default",NA
"63865",284656,"not default",NA
"63866",284658,"not default",NA
"63867",284660,"not default",NA
"63868",284661,"not default",NA
"63869",284665,"not default",NA
"63870",284666,"not default",NA
"63871",284669,"not default",NA
"63872",284672,"not default",NA
"63873",284679,"not default",NA
"63874",284682,"not default",NA
"63875",284686,"not default",NA
"63876",284687,"not default",NA
"63877",284689,"not default",NA
"63878",284691,"not default",NA
"63879",284702,"not default",NA
"63880",284708,"not default",NA
"63881",284710,"not default",NA
"63882",284720,"not default",NA
"63883",284727,"not default",NA
"63884",284728,"not default",NA
"63885",284734,"not default",NA
"63886",284737,"not default",NA
"63887",284745,"not default",NA
"63888",284753,"not default",NA
"63889",284756,"not default",NA
"63890",284757,"not default",NA
"63891",284762,"not default",NA
"63892",284764,"not default",NA
"63893",284773,"not default",NA
"63894",284774,"not default",NA
"63895",284775,"not default",NA
"63896",284783,"not default",NA
"63897",284784,"not default",NA
"63898",284785,"not default",NA
"63899",284793,"not default",NA
"63900",284795,"not default",NA
"63901",284797,"not default",NA
"63902",284806,"not default",NA
"63903",284810,"not default",NA
"63904",284813,"not default",NA
"63905",284822,"not default",NA
"63906",284825,"not default",NA
"63907",284827,"not default",NA
"63908",284829,"not default",NA
"63909",284830,"not default",NA
"63910",284837,"not default",NA
"63911",284842,"not default",NA
"63912",284843,"not default",NA
"63913",284844,"not default",NA
"63914",284850,"not default",NA
"63915",284851,"not default",NA
"63916",284852,"not default",NA
"63917",284853,"not default",NA
"63918",284855,"not default",NA
"63919",284856,"not default",NA
"63920",284857,"not default",NA
"63921",284858,"default",2011-12-01
"63922",284859,"not default",NA
"63923",284861,"not default",NA
"63924",284862,"not default",NA
"63925",284863,"not default",NA
"63926",284867,"not default",NA
"63927",284874,"not default",NA
"63928",284876,"not default",NA
"63929",284877,"not default",NA
"63930",284880,"not default",NA
"63931",284882,"not default",NA
"63932",284886,"not default",NA
"63933",284887,"not default",NA
"63934",284889,"not default",NA
"63935",284895,"not default",NA
"63936",284898,"not default",NA
"63937",284908,"not default",NA
"63938",284910,"not default",NA
"63939",284911,"not default",NA
"63940",284912,"not default",NA
"63941",284913,"not default",NA
"63942",284914,"not default",NA
"63943",284915,"not default",NA
"63944",284916,"not default",NA
"63945",284919,"not default",NA
"63946",284921,"not default",NA
"63947",284931,"not default",NA
"63948",284933,"not default",NA
"63949",284937,"not default",NA
"63950",284949,"not default",NA
"63951",284950,"not default",NA
"63952",284953,"not default",NA
"63953",284959,"not default",NA
"63954",284967,"not default",NA
"63955",284969,"not default",NA
"63956",284974,"not default",NA
"63957",284976,"not default",NA
"63958",284980,"not default",NA
"63959",284981,"not default",NA
"63960",284982,"not default",NA
"63961",284986,"not default",NA
"63962",284995,"not default",NA
"63963",284997,"not default",NA
"63964",285005,"not default",NA
"63965",285008,"not default",NA
"63966",285009,"not default",NA
"63967",285014,"not default",NA
"63968",285022,"not default",NA
"63969",285026,"not default",NA
"63970",285033,"not default",NA
"63971",285039,"not default",NA
"63972",285044,"not default",NA
"63973",285051,"not default",NA
"63974",285053,"not default",NA
"63975",285055,"not default",NA
"63976",285056,"not default",NA
"63977",285057,"not default",NA
"63978",285058,"not default",NA
"63979",285059,"not default",NA
"63980",285060,"not default",NA
"63981",285061,"not default",NA
"63982",285063,"not default",NA
"63983",285067,"not default",NA
"63984",285071,"not default",NA
"63985",285077,"not default",NA
"63986",285078,"not default",NA
"63987",285079,"not default",NA
"63988",285085,"not default",NA
"63989",285087,"not default",NA
"63990",285088,"not default",NA
"63991",285090,"not default",NA
"63992",285095,"not default",NA
"63993",285104,"not default",NA
"63994",285105,"not default",NA
"63995",285108,"not default",NA
"63996",285110,"not default",NA
"63997",285111,"not default",NA
"63998",285115,"not default",NA
"63999",285118,"not default",NA
"64000",285123,"not default",NA
"64001",285124,"not default",NA
"64002",285125,"not default",NA
"64003",285129,"not default",NA
"64004",285130,"not default",NA
"64005",285136,"not default",NA
"64006",285138,"not default",NA
"64007",285140,"not default",NA
"64008",285146,"not default",NA
"64009",285155,"not default",NA
"64010",285160,"not default",NA
"64011",285161,"not default",NA
"64012",285162,"not default",NA
"64013",285163,"not default",NA
"64014",285171,"not default",NA
"64015",285174,"not default",NA
"64016",285175,"not default",NA
"64017",285180,"not default",NA
"64018",285184,"not default",NA
"64019",285185,"not default",NA
"64020",285186,"not default",NA
"64021",285197,"not default",NA
"64022",285201,"not default",NA
"64023",285208,"not default",NA
"64024",285209,"not default",NA
"64025",285210,"not default",NA
"64026",285212,"not default",NA
"64027",285214,"not default",NA
"64028",285220,"not default",NA
"64029",285223,"not default",NA
"64030",285227,"not default",NA
"64031",285230,"not default",NA
"64032",285232,"not default",NA
"64033",285233,"not default",NA
"64034",285237,"not default",NA
"64035",285238,"not default",NA
"64036",285239,"not default",NA
"64037",285244,"not default",NA
"64038",285245,"not default",NA
"64039",285246,"not default",NA
"64040",285247,"not default",NA
"64041",285252,"not default",NA
"64042",285256,"not default",NA
"64043",285257,"not default",NA
"64044",285258,"not default",NA
"64045",285260,"not default",NA
"64046",285261,"not default",NA
"64047",285263,"not default",NA
"64048",285265,"not default",NA
"64049",285266,"not default",NA
"64050",285271,"not default",NA
"64051",285273,"not default",NA
"64052",285275,"not default",NA
"64053",285281,"not default",NA
"64054",285283,"not default",NA
"64055",285284,"not default",NA
"64056",285287,"not default",NA
"64057",285303,"not default",NA
"64058",285305,"not default",NA
"64059",285311,"not default",NA
"64060",285314,"not default",NA
"64061",285317,"not default",NA
"64062",285319,"not default",NA
"64063",285320,"default",2011-10-01
"64064",285321,"not default",NA
"64065",285326,"not default",NA
"64066",285327,"not default",NA
"64067",285329,"not default",NA
"64068",285331,"not default",NA
"64069",285333,"not default",NA
"64070",285334,"not default",NA
"64071",285335,"not default",NA
"64072",285337,"not default",NA
"64073",285338,"not default",NA
"64074",285343,"not default",NA
"64075",285346,"not default",NA
"64076",285348,"not default",NA
"64077",285349,"not default",NA
"64078",285352,"not default",NA
"64079",285355,"not default",NA
"64080",285360,"default",2011-11-01
"64081",285364,"not default",NA
"64082",285368,"not default",NA
"64083",285369,"not default",NA
"64084",285371,"not default",NA
"64085",285372,"default",2011-11-01
"64086",285380,"not default",NA
"64087",285381,"not default",NA
"64088",285385,"not default",NA
"64089",285388,"not default",NA
"64090",285391,"default",2011-11-01
"64091",285394,"not default",NA
"64092",285401,"not default",NA
"64093",285407,"not default",NA
"64094",285409,"not default",NA
"64095",285410,"not default",NA
"64096",285412,"not default",NA
"64097",285415,"not default",NA
"64098",285416,"not default",NA
"64099",285419,"not default",NA
"64100",285421,"not default",NA
"64101",285422,"not default",NA
"64102",285425,"not default",NA
"64103",285430,"not default",NA
"64104",285431,"not default",NA
"64105",285433,"not default",NA
"64106",285434,"not default",NA
"64107",285437,"not default",NA
"64108",285441,"not default",NA
"64109",285443,"default",2011-10-01
"64110",285448,"not default",NA
"64111",285453,"not default",NA
"64112",285454,"not default",NA
"64113",285455,"not default",NA
"64114",285457,"not default",NA
"64115",285460,"not default",NA
"64116",285461,"not default",NA
"64117",285464,"not default",NA
"64118",285466,"not default",NA
"64119",285469,"not default",NA
"64120",285472,"not default",NA
"64121",285474,"not default",NA
"64122",285480,"not default",NA
"64123",285481,"not default",NA
"64124",285486,"not default",NA
"64125",285489,"not default",NA
"64126",285491,"not default",NA
"64127",285494,"not default",NA
"64128",285495,"not default",NA
"64129",285496,"not default",NA
"64130",285500,"not default",NA
"64131",285502,"not default",NA
"64132",285504,"not default",NA
"64133",285512,"not default",NA
"64134",285514,"not default",NA
"64135",285516,"not default",NA
"64136",285529,"not default",NA
"64137",285532,"not default",NA
"64138",285537,"not default",NA
"64139",285542,"not default",NA
"64140",285544,"not default",NA
"64141",285545,"not default",NA
"64142",285549,"not default",NA
"64143",285550,"not default",NA
"64144",285552,"not default",NA
"64145",285555,"default",2011-10-01
"64146",285556,"not default",NA
"64147",285557,"not default",NA
"64148",285558,"not default",NA
"64149",285559,"not default",NA
"64150",285562,"not default",NA
"64151",285563,"not default",NA
"64152",285565,"not default",NA
"64153",285566,"not default",NA
"64154",285584,"not default",NA
"64155",285586,"not default",NA
"64156",285591,"not default",NA
"64157",285592,"not default",NA
"64158",285597,"not default",NA
"64159",285598,"not default",NA
"64160",285599,"not default",NA
"64161",285600,"not default",NA
"64162",285601,"not default",NA
"64163",285602,"default",2011-11-01
"64164",285605,"not default",NA
"64165",285607,"not default",NA
"64166",285609,"not default",NA
"64167",285611,"not default",NA
"64168",285613,"not default",NA
"64169",285616,"not default",NA
"64170",285617,"not default",NA
"64171",285618,"not default",NA
"64172",285621,"not default",NA
"64173",285623,"not default",NA
"64174",285625,"not default",NA
"64175",285627,"not default",NA
"64176",285628,"not default",NA
"64177",285632,"not default",NA
"64178",285633,"not default",NA
"64179",285634,"not default",NA
"64180",285637,"not default",NA
"64181",285638,"not default",NA
"64182",285641,"not default",NA
"64183",285642,"not default",NA
"64184",285643,"not default",NA
"64185",285645,"not default",NA
"64186",285646,"not default",NA
"64187",285647,"not default",NA
"64188",285648,"not default",NA
"64189",285657,"not default",NA
"64190",285659,"not default",NA
"64191",285662,"not default",NA
"64192",285663,"not default",NA
"64193",285668,"not default",NA
"64194",285669,"not default",NA
"64195",285673,"not default",NA
"64196",285680,"not default",NA
"64197",285685,"not default",NA
"64198",285686,"not default",NA
"64199",285688,"not default",NA
"64200",285690,"not default",NA
"64201",285693,"not default",NA
"64202",285697,"not default",NA
"64203",285706,"not default",NA
"64204",285708,"not default",NA
"64205",285720,"not default",NA
"64206",285721,"not default",NA
"64207",285724,"not default",NA
"64208",285730,"not default",NA
"64209",285732,"not default",NA
"64210",285737,"not default",NA
"64211",285739,"not default",NA
"64212",285741,"not default",NA
"64213",285751,"not default",NA
"64214",285754,"not default",NA
"64215",285755,"not default",NA
"64216",285756,"not default",NA
"64217",285758,"not default",NA
"64218",285760,"not default",NA
"64219",285761,"not default",NA
"64220",285764,"not default",NA
"64221",285767,"not default",NA
"64222",285769,"not default",NA
"64223",285770,"not default",NA
"64224",285771,"not default",NA
"64225",285776,"not default",NA
"64226",285779,"not default",NA
"64227",285785,"not default",NA
"64228",285788,"not default",NA
"64229",285790,"not default",NA
"64230",285791,"not default",NA
"64231",285803,"not default",NA
"64232",285805,"not default",NA
"64233",285808,"not default",NA
"64234",285810,"not default",NA
"64235",285813,"not default",NA
"64236",285814,"not default",NA
"64237",285817,"not default",NA
"64238",285818,"not default",NA
"64239",285819,"not default",NA
"64240",285822,"not default",NA
"64241",285823,"not default",NA
"64242",285824,"not default",NA
"64243",285826,"not default",NA
"64244",285827,"not default",NA
"64245",285828,"not default",NA
"64246",285829,"not default",NA
"64247",285831,"not default",NA
"64248",285832,"not default",NA
"64249",285838,"not default",NA
"64250",285843,"not default",NA
"64251",285844,"not default",NA
"64252",285845,"not default",NA
"64253",285862,"not default",NA
"64254",285863,"not default",NA
"64255",285864,"not default",NA
"64256",285865,"not default",NA
"64257",285866,"not default",NA
"64258",285872,"not default",NA
"64259",285877,"not default",NA
"64260",285882,"not default",NA
"64261",285886,"not default",NA
"64262",285887,"not default",NA
"64263",285893,"not default",NA
"64264",285900,"not default",NA
"64265",285909,"not default",NA
"64266",285913,"not default",NA
"64267",285914,"not default",NA
"64268",285915,"default",2012-07-01
"64269",285918,"not default",NA
"64270",285920,"default",2012-07-01
"64271",285921,"not default",NA
"64272",285924,"not default",NA
"64273",285929,"not default",NA
"64274",285934,"default",2011-10-01
"64275",285936,"not default",NA
"64276",285942,"not default",NA
"64277",285950,"not default",NA
"64278",285957,"not default",NA
"64279",285958,"not default",NA
"64280",285976,"not default",NA
"64281",285986,"not default",NA
"64282",285990,"not default",NA
"64283",285995,"not default",NA
"64284",285996,"not default",NA
"64285",286000,"not default",NA
"64286",286001,"not default",NA
"64287",286004,"not default",NA
"64288",286007,"not default",NA
"64289",286011,"not default",NA
"64290",286012,"not default",NA
"64291",286013,"not default",NA
"64292",286014,"not default",NA
"64293",286015,"not default",NA
"64294",286018,"not default",NA
"64295",286019,"not default",NA
"64296",286025,"not default",NA
"64297",286028,"not default",NA
"64298",286031,"not default",NA
"64299",286036,"not default",NA
"64300",286040,"default",2011-10-01
"64301",286041,"not default",NA
"64302",286042,"not default",NA
"64303",286048,"not default",NA
"64304",286049,"not default",NA
"64305",286053,"not default",NA
"64306",286057,"not default",NA
"64307",286063,"not default",NA
"64308",286065,"not default",NA
"64309",286067,"not default",NA
"64310",286068,"not default",NA
"64311",286071,"not default",NA
"64312",286075,"not default",NA
"64313",286078,"not default",NA
"64314",286080,"not default",NA
"64315",286081,"not default",NA
"64316",286082,"default",2011-11-01
"64317",286083,"not default",NA
"64318",286085,"not default",NA
"64319",286086,"not default",NA
"64320",286092,"not default",NA
"64321",286094,"not default",NA
"64322",286097,"not default",NA
"64323",286105,"not default",NA
"64324",286108,"not default",NA
"64325",286109,"not default",NA
"64326",286112,"not default",NA
"64327",286114,"not default",NA
"64328",286115,"not default",NA
"64329",286120,"not default",NA
"64330",286122,"not default",NA
"64331",286123,"not default",NA
"64332",286124,"not default",NA
"64333",286132,"not default",NA
"64334",286134,"not default",NA
"64335",286135,"not default",NA
"64336",286140,"not default",NA
"64337",286143,"not default",NA
"64338",286155,"not default",NA
"64339",286157,"not default",NA
"64340",286159,"not default",NA
"64341",286163,"not default",NA
"64342",286166,"not default",NA
"64343",286167,"not default",NA
"64344",286170,"not default",NA
"64345",286172,"not default",NA
"64346",286173,"not default",NA
"64347",286175,"not default",NA
"64348",286181,"not default",NA
"64349",286183,"not default",NA
"64350",286185,"not default",NA
"64351",286187,"not default",NA
"64352",286193,"not default",NA
"64353",286199,"not default",NA
"64354",286205,"not default",NA
"64355",286206,"not default",NA
"64356",286218,"not default",NA
"64357",286221,"not default",NA
"64358",286224,"not default",NA
"64359",286226,"not default",NA
"64360",286228,"not default",NA
"64361",286234,"not default",NA
"64362",286235,"not default",NA
"64363",286237,"not default",NA
"64364",286244,"not default",NA
"64365",286247,"not default",NA
"64366",286250,"not default",NA
"64367",286256,"not default",NA
"64368",286257,"not default",NA
"64369",286260,"not default",NA
"64370",286269,"not default",NA
"64371",286272,"not default",NA
"64372",286273,"not default",NA
"64373",286274,"not default",NA
"64374",286275,"default",2012-07-01
"64375",286279,"not default",NA
"64376",286281,"default",2011-12-01
"64377",286283,"not default",NA
"64378",286284,"not default",NA
"64379",286285,"not default",NA
"64380",286297,"not default",NA
"64381",286302,"not default",NA
"64382",286306,"not default",NA
"64383",286308,"not default",NA
"64384",286310,"not default",NA
"64385",286311,"not default",NA
"64386",286313,"not default",NA
"64387",286316,"not default",NA
"64388",286322,"not default",NA
"64389",286323,"not default",NA
"64390",286325,"not default",NA
"64391",286326,"not default",NA
"64392",286335,"not default",NA
"64393",286341,"not default",NA
"64394",286349,"not default",NA
"64395",286356,"not default",NA
"64396",286358,"not default",NA
"64397",286366,"not default",NA
"64398",286373,"not default",NA
"64399",286375,"not default",NA
"64400",286383,"not default",NA
"64401",286386,"not default",NA
"64402",286387,"not default",NA
"64403",286391,"not default",NA
"64404",286392,"not default",NA
"64405",286396,"not default",NA
"64406",286401,"not default",NA
"64407",286409,"not default",NA
"64408",286410,"not default",NA
"64409",286412,"not default",NA
"64410",286413,"not default",NA
"64411",286415,"not default",NA
"64412",286418,"not default",NA
"64413",286419,"not default",NA
"64414",286420,"not default",NA
"64415",286424,"not default",NA
"64416",286429,"not default",NA
"64417",286433,"not default",NA
"64418",286434,"not default",NA
"64419",286435,"not default",NA
"64420",286438,"not default",NA
"64421",286449,"not default",NA
"64422",286450,"not default",NA
"64423",286452,"not default",NA
"64424",286459,"not default",NA
"64425",286462,"not default",NA
"64426",286463,"not default",NA
"64427",286466,"not default",NA
"64428",286471,"not default",NA
"64429",286474,"not default",NA
"64430",286476,"not default",NA
"64431",286478,"not default",NA
"64432",286481,"not default",NA
"64433",286486,"not default",NA
"64434",286487,"not default",NA
"64435",286491,"default",2012-06-01
"64436",286493,"not default",NA
"64437",286494,"not default",NA
"64438",286498,"not default",NA
"64439",286500,"not default",NA
"64440",286501,"not default",NA
"64441",286509,"not default",NA
"64442",286511,"not default",NA
"64443",286530,"not default",NA
"64444",286531,"not default",NA
"64445",286534,"not default",NA
"64446",286536,"not default",NA
"64447",286539,"not default",NA
"64448",286542,"not default",NA
"64449",286544,"not default",NA
"64450",286548,"default",2011-11-01
"64451",286551,"not default",NA
"64452",286553,"not default",NA
"64453",286555,"not default",NA
"64454",286557,"not default",NA
"64455",286560,"not default",NA
"64456",286563,"not default",NA
"64457",286564,"not default",NA
"64458",286571,"not default",NA
"64459",286574,"not default",NA
"64460",286575,"not default",NA
"64461",286577,"not default",NA
"64462",286579,"not default",NA
"64463",286580,"not default",NA
"64464",286585,"not default",NA
"64465",286588,"not default",NA
"64466",286590,"not default",NA
"64467",286591,"not default",NA
"64468",286592,"not default",NA
"64469",286596,"not default",NA
"64470",286598,"not default",NA
"64471",286601,"not default",NA
"64472",286603,"not default",NA
"64473",286607,"not default",NA
"64474",286609,"not default",NA
"64475",286612,"not default",NA
"64476",286616,"not default",NA
"64477",286617,"not default",NA
"64478",286620,"not default",NA
"64479",286623,"not default",NA
"64480",286625,"not default",NA
"64481",286627,"not default",NA
"64482",286638,"not default",NA
"64483",286639,"not default",NA
"64484",286642,"not default",NA
"64485",286649,"default",2011-11-01
"64486",286650,"not default",NA
"64487",286651,"not default",NA
"64488",286657,"not default",NA
"64489",286669,"not default",NA
"64490",286671,"not default",NA
"64491",286672,"not default",NA
"64492",286683,"not default",NA
"64493",286685,"not default",NA
"64494",286687,"not default",NA
"64495",286692,"not default",NA
"64496",286694,"not default",NA
"64497",286695,"not default",NA
"64498",286696,"not default",NA
"64499",286698,"not default",NA
"64500",286705,"not default",NA
"64501",286706,"not default",NA
"64502",286708,"not default",NA
"64503",286709,"not default",NA
"64504",286711,"not default",NA
"64505",286717,"not default",NA
"64506",286718,"not default",NA
"64507",286720,"not default",NA
"64508",286724,"not default",NA
"64509",286727,"not default",NA
"64510",286728,"not default",NA
"64511",286730,"not default",NA
"64512",286733,"not default",NA
"64513",286736,"not default",NA
"64514",286737,"not default",NA
"64515",286743,"not default",NA
"64516",286744,"not default",NA
"64517",286746,"not default",NA
"64518",286747,"not default",NA
"64519",286749,"not default",NA
"64520",286756,"not default",NA
"64521",286758,"not default",NA
"64522",286760,"not default",NA
"64523",286793,"not default",NA
"64524",286794,"not default",NA
"64525",286801,"not default",NA
"64526",286804,"not default",NA
"64527",286809,"not default",NA
"64528",286815,"not default",NA
"64529",286819,"not default",NA
"64530",286827,"not default",NA
"64531",286831,"not default",NA
"64532",286833,"not default",NA
"64533",286835,"not default",NA
"64534",286837,"not default",NA
"64535",286844,"not default",NA
"64536",286855,"not default",NA
"64537",286857,"not default",NA
"64538",286858,"not default",NA
"64539",286866,"not default",NA
"64540",286867,"not default",NA
"64541",286868,"not default",NA
"64542",286869,"not default",NA
"64543",286872,"not default",NA
"64544",286875,"not default",NA
"64545",286876,"not default",NA
"64546",286878,"not default",NA
"64547",286892,"not default",NA
"64548",286901,"not default",NA
"64549",286906,"not default",NA
"64550",286912,"default",2011-11-01
"64551",286914,"not default",NA
"64552",286915,"not default",NA
"64553",286917,"not default",NA
"64554",286922,"not default",NA
"64555",286924,"not default",NA
"64556",286927,"not default",NA
"64557",286928,"not default",NA
"64558",286929,"not default",NA
"64559",286932,"not default",NA
"64560",286935,"not default",NA
"64561",286936,"not default",NA
"64562",286938,"not default",NA
"64563",286940,"not default",NA
"64564",286942,"not default",NA
"64565",286943,"not default",NA
"64566",286944,"not default",NA
"64567",286945,"not default",NA
"64568",286950,"not default",NA
"64569",286951,"not default",NA
"64570",286954,"not default",NA
"64571",286955,"not default",NA
"64572",286956,"not default",NA
"64573",286958,"not default",NA
"64574",286960,"not default",NA
"64575",286961,"not default",NA
"64576",286968,"not default",NA
"64577",286969,"not default",NA
